part_no,Part name,slno,section name,total electors,total part votes
188,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedBuildingFacingSouthWestWing",3,"Attur(M),Ward26,RailwayStationKurukkuStreet2 181",196,16
188,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedBuildingFacingSouthWestWing",4,"Attur(M),Ward26,GandhinagarMainRoad1 197",931,472
188,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedBuildingFacingSouthWestWing",5,"Attur(M),Ward26,GandhinagarMainRoad2 641",939,119
188,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedBuildingFacingSouthWestWing",6,"Attur(M),Ward26,GandhinagarMainRoad3 753",934,149
189,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedWestBuildingFacingEastNorthWing",1,"Attur(M),Ward26,RailadiStreet 1",791,181
189,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedWestBuildingFacingEastNorthWing",2,"Attur(M),Ward26,RajajiColony 178",789,276
189,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedWestBuildingFacingEastNorthWing",3,"Attur(m),Ward27,rajajicolonynadustreet 429",759,325
189,"MunicipalMiddleSchool-GandhiNagarAttur-636102,TerracedWestBuildingFacingEastNorthWing",4,"Attur(M),Ward26,RailwayStationRoad 755",785,5
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",1,"Attur(M),Ward28,JothiMillStreet 1",904,137
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",2,"Attur(M),Ward28,Dr.MuthulakshmiStreet 136",928,148
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",3,"Attur(M),Ward28,MangammaStreet 280",924,163
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",4,"Attur(M),Ward28,ChinthiannanStreet 428",927,94
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",5,"Attur(M),Ward28,AsokanStreet 518",926,79
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",6,"Attur(M),Ward28,KabilarStreet 593",922,72
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",7,"Attur(M),Ward27,Dr.RoopusStreet 663",923,150
190,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,WestWing",8,"Attur(M),Ward28Dr.VaradharajuluStreet 811",914,78
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",1,"Attur(M),Ward27,Dr.MuthulakshmiStreet 1",829,49
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",2,"Attur(M),Ward27,ArumugamStreet 52",838,116
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",3,"Attur(M),Ward27,PerumalStreet 164",831,75
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",4,"Attur(M),Ward27,RajiReddyStreet 237",835,93
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",5,"Attur(M),Ward27,MariyaprakasamStreet 329",830,38
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",6,"Attur(M),Ward28,ThollkapiyarStreet 365",826,70
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",7,"Attur(M),Ward28,SingaravelanStreet 430",834,78
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",8,"Attur(M),Ward28,ChinthamaniStreet 503",551,49
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",9,"Attur(M),Ward27,Dr.VaradharajuluStreet 552",836,135
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",10,"Attur(M),Ward28,BharathiVidhyalayaStreet 685",731,47
191,"MunicipalElementarySchool-JothiNagarAttur-636102,TerracedEastBuildingFacingNorth,EastWing",11,"Attur(M),Ward28,PalanimuthuStreet 732",832,67
192,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthMiddleWing(EastSide4throom),1,"Attur(M),Ward29,KamarajanarRoad 1",998,96
192,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthMiddleWing(EastSide4throom),2,"Attur(M),Ward29,PandiyanRoad(PaithurRoad) 99",1002,362
192,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthMiddleWing(EastSide4throom),3,"Attur(M),Ward29,MariammanKoilStreet 450",1001,159
192,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthMiddleWing(EastSide4throom),4,"Attur(M),Ward29,PeriyarWestStreet 606",991,281
192,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthMiddleWing(EastSide4throom),5,"Attur(M),Ward29,PerumalStreet 890",970,79
193,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthWestWing,1,"Attur(M),Ward29,KalaivananStreet 1",315,78
193,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthWestWing,2,"Attur(M),Ward20,KalamegamStreet 82",321,68
193,RCMiddleSchoolEastMadhaKovilStreetAttur-636102AsbertosWestSideBuildingFacingSouthWestWing,3,"Attur(M),Ward30,PeriyarEastStreet 150",326,175
194,"RCMiddleSchool-EastMadhaKovilStreetAttur-636102,TerracedNorthBuildingFacingSouthEastWing",1,"Attur(M),Ward30,SouthMariammankoilStreet 1",882,874
195,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,SSANorthBuildingFacingSouthMiddleWing",1,"Attur(M),Ward33,PuithurRoad(PandiyanRoad) 1",670,206
195,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,SSANorthBuildingFacingSouthMiddleWing",2,"Attur(M),Ward33,PaithurRoad(MunicipalColony) 202",662,107
195,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,SSANorthBuildingFacingSouthMiddleWing",3,"Attur(M),Ward30,PeriyarNaduStreet 302",669,352
195,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,SSANorthBuildingFacingSouthMiddleWing",4,OverseasElector 638,639,2
196,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,TerracedBuildingFacingSouth",1,"Attur(M),Ward32,AmbethkarNagar 1",879,872
197,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,TerracedBuildingFacingWestMiddleWing",1,"Attur(M),Ward32AmbethkarNagar 1",602,599
198,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,TerracedBuildingFacingNorthWestWing",1,"Attur(M),Ward32AmbethkarNagarD.No.1-355/175A 1",783,776
198,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,TerracedBuildingFacingNorthWestWing",2,OverseasElector 741,749,2
199,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,TerracedBuildingFacingWestnorthWing",1,"Attur(M),Ward32AmbethkarNagarD.No.356/NA-4992E 1",692,685
199,"GovernmentAdi-DravidarWelfareHighSchool-AmbethkarNagarAttur-636102,TerracedBuildingFacingWestnorthWing",2,OverseasElector 657,657,1
200,"BharathiyarHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWestNorthWingRoomNo.15",1,"Attur(M),Ward31,SouthKadu 1",874,552
200,"BharathiyarHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWestNorthWingRoomNo.15",2,"Attur(M),Ward31,Cheran,Cholan,PandiyanSalai 524",872,312
201,"BharathiyarHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWestMiddlePortionRoomNo.13",1,"Attur(M),Ward33,SouthKadu,Cheran,Cholan,PandiyanSalai 1",716,254
201,"BharathiyarHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWestMiddlePortionRoomNo.13",2,"Attur(M),Ward33,PaithurRoad 248",718,182
201,"BharathiyarHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWestMiddlePortionRoomNo.13",3,"Attur(M),Ward33,SouthKadu(HousingUnit) 423",719,270
202,"BharathiyarHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWestSouthWingRoomNo.12",1,"Attur(M),Ward33,SouthKadu(D.No.1to398-350) 1",573,564
203,"BharathiyarHighersecondarySchool,Attur-636102TerracedBuildingFacingNorthEastWing(ExamControlRoom)",1,"1.Attur(M)Ward33,SouthKadu(D.No.401toSR461-13) 1",535,534
204,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced2ndBuildingFacingSouthMiddlePortion",1,"Muttal(R.V)Kallanatham(P),Ward4,WeaversColony 1",113,112
204,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced2ndBuildingFacingSouthMiddlePortion",2,"Muttal(R.V)Kallanatham(P),Ward4,Vaidhiyanathapuram 114",525,297
204,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced2ndBuildingFacingSouthMiddlePortion",3,"Muttal(R.V)Kallanatham(P),Ward4Muttal 402",514,112
205,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthWestWing",1,"Muttal(R.V)Kallanatham(P),Ward4,KattukottaiPagudhigal 1",890,888
206,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthEastWing",1,"Kallanatham(R.V)And(P),Ward2,SouthStreet 1",748,216
206,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthEastWing",2,"Kallanatham(R.V)And(P),Ward2,EastStreet 215",398,183
206,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthEastWing",3,"Kallanatham(R.V)And(P),Ward2,PavadiStreet 399",745,130
206,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthEastWing",4,"Kallanatham(R.V)And(P),Ward1WestStreet 529",752,217
207,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthWestWing",1,"Kallanatham(R.V)And(P),Ward1,NaduStreet,KallanathamMainRoad 1",789,352
207,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthWestWing",2,"Kallanatham(R.V)And(P),Ward4,NorthKaduKattukottaiPagudhigal 343",792,438
207,"PanchayatUnionElementarySchool-Kallanatham-636141,Terraced3rdBuildingFacingSouthWestWing",3,OverseasElector 775,775,1
208,"GovernmentHighSchool-Kallanatham-636141,TerracdBuildingFacingEastMiddleWingRoomNo.4.",1,"Kallanatham(R.V)And(P),Ward3,HarijanaStreet 1",1068,340
208,"GovernmentHighSchool-Kallanatham-636141,TerracdBuildingFacingEastMiddleWingRoomNo.4.",2,"Kallanatham(R.V)And(P),Ward3,5ArunthathiarStreet 331",1070,156
208,"GovernmentHighSchool-Kallanatham-636141,TerracdBuildingFacingEastMiddleWingRoomNo.4.",3,"Kallanatham(R.V)And(P),Ward5,HarijanaStreetColony 485",1071,467
208,"GovernmentHighSchool-Kallanatham-636141,TerracdBuildingFacingEastMiddleWingRoomNo.4.",4,"Kallanatham(R.V)And(P),Ward5,KamarajnagarColony 941",1067,108
209,"PanchayatUnionMiddleSchool-Ammampalayam636141,SSABuildingFacingWestSouthWing",1,"Ammampalayam(R.V)And(P),Ward3,WestKottai 1",662,158
209,"PanchayatUnionMiddleSchool-Ammampalayam636141,SSABuildingFacingWestSouthWing",2,"Ammampalayam(R.V)And(P),Ward3OddarStreet 165",677,391
209,"PanchayatUnionMiddleSchool-Ammampalayam636141,SSABuildingFacingWestSouthWing",3,"Ammampalayam(R.V)And(P),Ward3Na.Ku.Colony.South 544",618,38
209,"PanchayatUnionMiddleSchool-Ammampalayam636141,SSABuildingFacingWestSouthWing",4,"Ammampalayam(R.V)And(P),Ward3,Na.Ku.Colony..Nortrh 622",661,31
210,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",1,"Ammampalayam(R.V)And(P),Ward3,Ma.Maa.Colony.NorthWestStreet 1",630,235
210,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",2,"Ammampalayam(R.V)And(P),Ward3,Na.Ku.Colony.West 227",629,181
210,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",3,"Ammampalayam(R.V)And(P),Ward3,Na.Ku.Colony.North,EastPagudhi 364",620,214
211,"PanchayatUnionMiddleSchool-Ammampalayam-636141,TerracedBuildingFacingWestNorthWing",1,"Ammampalayam(R.V)And(P),Ward1,PillaiyarKoilStreet 1",513,87
211,"PanchayatUnionMiddleSchool-Ammampalayam-636141,TerracedBuildingFacingWestNorthWing",2,"Ammampalayam(R.V)And(P),Ward1,NorthStreet 86",512,110
211,"PanchayatUnionMiddleSchool-Ammampalayam-636141,TerracedBuildingFacingWestNorthWing",3,"Ammampalayam(R.V)And(P),Ward1,EastStreet 190",511,157
211,"PanchayatUnionMiddleSchool-Ammampalayam-636141,TerracedBuildingFacingWestNorthWing",4,"Ammampalayam(R.V)And(P),Ward1,MelaStreet 345",514,48
211,"PanchayatUnionMiddleSchool-Ammampalayam-636141,TerracedBuildingFacingWestNorthWing",5,"Ammampalayam(R.V)And(P),Ward1,NaduStreet 394",502,109
212,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",1,"Ammampalayam(R.V)And(P),Ward2,KarnamStreet 1",134,133
212,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",2,"Ammampalayam(R.V)And(P),Ward2,MelaStreet 135",753,55
212,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",3,"Ammampalayam(R.V)And(P),Ward2,ThernilaiStreet 188",752,294
212,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",4,"Ammampalayam(R.V)And(P),Ward2,3ThernilaiStreet2 467",750,158
212,"PanchayatUnionMiddleSchool-Ammampalayam636141,TerracedBuildingFacingWestSouthWing",5,"Ammampalayam(R.V)And(P),Ward5,AnnaNagar 619",745,108
213,"PanchayatUnionElementarySchool-AmmanNagarAmmampalayam-636141,TiledBuildingFacingNorthEastWing",1,"Ammampalayam(R.V)And(P),Ward5,AmmanNagar 1",820,436
213,"PanchayatUnionElementarySchool-AmmanNagarAmmampalayam-636141,TiledBuildingFacingNorthEastWing",2,"Ammampalayam(R.V)And(P),Ward5,SathiyaNagar 414",824,388
214,"PanchayatUnionElementarySchool-GandhipuramAmmampalayam-636141,NewTerracedBuildingFacingSouthWestWing",1,"Ammampalayam(R.V)And(P),Ward5,GhandhipuramKattukottai 1",632,311
214,"PanchayatUnionElementarySchool-GandhipuramAmmampalayam-636141,NewTerracedBuildingFacingSouthWestWing",2,"Ammampalayam(R.V)And(P),Ward5,Sekkaramedu 310",631,184
214,"PanchayatUnionElementarySchool-GandhipuramAmmampalayam-636141,NewTerracedBuildingFacingSouthWestWing",3,"Ammampalayam(R.V)And(P),Ward5,KannagiNagar 489",627,135
215,"PanchayatUnionElementarySchool-NarikuravarColonyAmmampalayam-636141,TiledNorthBuildingFacingSouthEastWing",1,"Ammampalayam(R.V)And(P),Ward4,AdhithiravidarStreet 1",1021,1014
216,"PanchayatUnionElementarySchool-Valayamadevi-636141,TiledBuildingFacingEastNorthWing",1,"Valaiyamadhevi(R.V)And(P),Ward1,KeelpagamAdhithiravidarStreet 1",759,756
216,"PanchayatUnionElementarySchool-Valayamadevi-636141,TiledBuildingFacingEastNorthWing",2,OverseasElector 740,740,1
217,"PanchayatUnionElementarySchool,Valaiyamadevi-636141,TiledBuildingFacingEastSouthWing",1,"Valaiyamadhevi(R.V)And(P),Ward1,Nadupagam2,AdhithiravidarStreet 1",549,190
217,"PanchayatUnionElementarySchool,Valaiyamadevi-636141,TiledBuildingFacingEastSouthWing",2,"Valaiyamadhevi(R.V)And(P),Ward1,Melpagam3,AdhithiravidarStreet 171",550,228
217,"PanchayatUnionElementarySchool,Valaiyamadevi-636141,TiledBuildingFacingEastSouthWing",3,"Valaiyamadhevi(R.V)And(P),Ward1,M.G.R.HarijanaColony4 398",551,131
218,"PanchayatUnionElementarySchool-Valayamadevi-636141,NewTerracedBuildingFacingWest",1,"Valaiyamadhevi(R.V)And(P),Ward2,NorthStreet 1",1067,389
218,"PanchayatUnionElementarySchool-Valayamadevi-636141,NewTerracedBuildingFacingWest",2,"Valaiyamadhevi(R.V)And(P),Ward3,NaduStreet 394",1066,339
218,"PanchayatUnionElementarySchool-Valayamadevi-636141,NewTerracedBuildingFacingWest",3,"Valaiyamadhevi(R.V)And(P),Ward4,SouthStreet 728",1070,333
219,"PanchayatUnionElementarySchool-Valayamadevi-636141,TerracedBuildingFacingNorthmiddlewing",1,"Valaiyamadhevi(R.V)And(P),Ward5,SouthKattukottai1 1",714,377
219,"PanchayatUnionElementarySchool-Valayamadevi-636141,TerracedBuildingFacingNorthmiddlewing",2,"Valaiyamadhevi(R.V)And(P),Ward5,Panamthoppu 362",715,176
219,"PanchayatUnionElementarySchool-Valayamadevi-636141,TerracedBuildingFacingNorthmiddlewing",3,"Valaiyamadhevi(R.V)And(P),Ward5,WestKattukottai 539",717,153
220,"PanchayatUnionElementarySchool-Valayamadevi-636141,FacingNorthWestside",1,"Valaiyamadhevi(R.V)And(P),Ward5,SouthKattukottai2 1",617,147
220,"PanchayatUnionElementarySchool-Valayamadevi-636141,FacingNorthWestside",2,"Valaiyamadhevi(R.V)And(P),Ward5,Kattukottai 144",621,172
220,"PanchayatUnionElementarySchool-Valayamadevi-636141,FacingNorthWestside",3,"Valaiyamadhevi(R.V)And(P),Ward5,ValkaraduKattukottai 312",622,207
220,"PanchayatUnionElementarySchool-Valayamadevi-636141,FacingNorthWestside",4,"Valaiyamadhevi(R.V)And(P),Ward5,NorthKattukottai 511",604,93
221,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingEastSouthWing",1,"Thulukkanur(R.V)And(P),Ward1,NorthStreet 1",906,269
221,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingEastSouthWing",2,"Thulukkanur(R.V)And(P),Ward1,WestStreet 266",904,145
221,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingEastSouthWing",3,"Thulukkanur(R.V)And(P),Ward1,EastStreet 409",901,83
221,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingEastSouthWing",4,"Thulukkanur(R.V)And(P),Ward1,SouthStreet 491",919,280
221,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingEastSouthWing",5,"Thulukkanur(R.V)And(P),Ward1,EastWeavers 761",897,71
221,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingEastSouthWing",6,"Thulukkanur(R.V)And(P),Ward1,KallanathamMainRoad 830",914,68
222,"PanchayatUnionElementarySchool-4thWardThulukkanur-636141,TiledBuildingFacingEastSouthwing",1,"Thulukkanur(R.V)And(P),Ward4,ChettikaranThoppu 1",799,186
222,"PanchayatUnionElementarySchool-4thWardThulukkanur-636141,TiledBuildingFacingEastSouthwing",2,"Thulukkanur(R.V)And(P),Ward4,AnnaNagar 185",783,72
222,"PanchayatUnionElementarySchool-4thWardThulukkanur-636141,TiledBuildingFacingEastSouthwing",3,"Thulukkanur(R.V)And(P),Ward4,AanaikkalRoad 256",795,199
222,"PanchayatUnionElementarySchool-4thWardThulukkanur-636141,TiledBuildingFacingEastSouthwing",4,"Thulukkanur(R.V)And(P),Ward4,Kattukottai 442",798,339
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",1,"Thulukkanur(R.V)And(P),Ward2,NorthStreetHarijanaStreet 1",600,87
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",2,"Thulukkanur(R.V)And(P),Ward2,EastStreetHarijanaStreet 86",601,105
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",3,"Thulukkanur(R.V)And(P),Ward2,NaduStreetHarijanaStreet 186",605,49
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",4,"Thulukkanur(R.V)And(P),Ward2,WestStreetHarijanaStreet 233",591,65
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",5,"Thulukkanur(R.V)And(P),Ward2,SouthStreetHarijanaStreet 298",593,34
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",6,"Thulukkanur(R.V)And(P),Ward2,MainRoadHarijanaStreet 330",365,36
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",7,"Thulukkanur(R.V)And(P),Ward2,NewColonyHousesHarijanaStreet 366",608,203
223,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthEastWing",8,"Thulukkanur(R.V)And(P),Ward2,KattukottaiHarijanaStreet 564",586,21
224,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthwestWing",1,"Thulukkanur(R.V)And(P),Ward3,RajeswariNagar 1",750,161
224,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthwestWing",2,"Thulukkanur(R.V)And(P),Ward3,IndhiraNagar 159",749,225
224,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthwestWing",3,"Thulukkanur(R.V)And(P),Ward3,BharathiNagar 382",751,151
224,"PanchayatUnionElementarySchool-Thulukkanur-636141,TiledBuildingFacingNorthwestWing",4,"Thulukkanur(R.V)And(P),Ward3,Kattukottaigal 520",747,212
225,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthEastMiddleWing",1,"Narasingapuram(TP),Ward1,2PerumalKoilStreet 1",712,421
225,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthEastMiddleWing",2,"Narasingapuram(TP),Ward1,2UdayarStreet 411",700,105
225,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthEastMiddleWing",3,"Narasingapuram(TP),Ward1,2SchoolStreet 515",704,182
226,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthWestMiddleWing",1,"Narasingapuram(TP),Ward1,2Dr.RadhakirshnanStreet 1",737,106
226,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthWestMiddleWing",2,"Narasingapuram(TP),Ward1,2AnnaiKasthuribaiStreet 111",744,228
226,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthWestMiddleWing",3,"Narasingapuram(TP),Ward1,2PillaiyarKoilStreet 336",762,277
226,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingNorthWestMiddleWing",4,"Narasingapuram(TP),Ward1,2MahathmaGandhiStreet 600",758,136
227,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingEastSouthWing",1,"Narasingapuram(TP),Ward2,3MariammanKoilStreet 1",726,429
227,"PanchayatUnionElementarySchool-Narasingapuram-636108,NewBuildingFacingEastSouthWing",2,"Narasingapuram(TP),Ward3,ArignarAnnaStreet 422",727,282
228,"PanchayatUnionElementarySchool-Narasingapuram-636108,TerracedBuildingFacingNorthMiddlePortion",1,"Narasingapuram(TP),Ward4,SalemKadalurMainRoad 1",655,649
229,"PanchayatUnionElementarySchool,Narasingapuram-636108TerracedBuildingFacingNorthWestWing",1,"Narasingapuram(TP),Ward9,MariammankoilStreet,AringnarAnnaSt. 1",8,8
229,"PanchayatUnionElementarySchool,Narasingapuram-636108TerracedBuildingFacingNorthWestWing",2,"Narasingapuram(TP),Ward4,VallalPariStreet 9",487,210
229,"PanchayatUnionElementarySchool,Narasingapuram-636108TerracedBuildingFacingNorthWestWing",3,"Narasingapuram(TP),Ward4,NabigalNayagamStreet 216",488,170
229,"PanchayatUnionElementarySchool,Narasingapuram-636108TerracedBuildingFacingNorthWestWing",4,"Narasingapuram(TP),Ward4,ValiVeettuAngamuthuStreet 373",486,95
230,"GovernmentGirlsHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWest(RoomNo.5)",1,"Narasingapuram(TP),Ward9,NethajiNagar 1",844,838
231,"GovernmentGirlsHigherSecondarySchool-Attur-636102,TerracedBuildingFacingWest(RoomNo.6)",1,"Narasingapuram(TP),Ward9,PuthumariammankoilPagudhi 1",944,932
232,"GovernmentGirlsHigherSecondarySchool-Attur-636102,TerracedBuildingFacingEast,MiddleWingNorthernSide3rdRoom",1,"Narasingapuram(TP),Ward9,MatchUnitArea 1",635,53
232,"GovernmentGirlsHigherSecondarySchool-Attur-636102,TerracedBuildingFacingEast,MiddleWingNorthernSide3rdRoom",2,"Narasingapuram(TP),Ward10,SouthKadu 75",641,556
233,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingNorthEastwingRoomNo.24",1,"Narasingapuram(TP),Ward5,BacksideofThakkaliMandi 1",585,203
233,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingNorthEastwingRoomNo.24",2,"Narasingapuram(TP),Ward5,M.G.R.Nagar 166",584,366
234,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingNorthWestWingRoomNo23",1,"Narasingapuram(TP),Ward5,N.V.N.Nagar 14",603,80
234,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingNorthWestWingRoomNo23",2,"Narasingapuram(TP),Ward5,WestsideofBoysHigherSecondarySchool 174",619,431
235,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingNorthEastWing",1,"Narasingapuram(TP),Ward6,HigherSec.School(Boys)(D.No.1247) 1",717,628
236,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingNorthWestWing",1,"Narasingapuram(TP),Ward7,ThirunavukarasuNagar(D.No.248367) 1",674,673
237,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingEastSouthWingRoomNo.38",1,"Narasingapuram(TP),Ward7,Thirunavukarasunagar,Srinivasanagar 1",840,801
240,"GovernmentBoysHigherSecondarySchool-Attur-636102,TerracedBuildingFacingEastMiddlePortionRoomNo39",1,"Narasingapuram(TP),Ward8KandhasamiNagar 1",152,149
241,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedBuildingFacingNorthRoomNo.2",1,"Narasingapuram(TP),Ward11,Dr.AmbethkarStreet 1",830,819
242,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedBuildingFacingNorthRoomNo.4",1,"Narasingapuram(TP),Ward12,PeriyarStreet 1",816,809
243,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedNABARDBuildingFacingNorthRoomNo.8",1,"Narasingapuram(TP),Ward13,PeriyarStreet 1",642,79
243,"GovernmentBoysHigherSecondarySchool-Attur-636102,NewTerracedNABARDBuildingFacingNorthRoomNo.8",2,"Narasingapuram(TP),Ward13,HousingBoardQuarters(A,B,C,DTy) 84",643,439
